"geoid","total"
"36081022001",189
"36047049500",2060
"36059518900",5
"36047114600",6
"36005032600",1
"36047063200",4
"36047017000",12
"36103158203",1
"36081140901",2
"36081059600",2
"36081084601",16
"36047066600",14
"36081045700",15
"36081079300",9
"36047003400",25
"36061013200",56416
"36061006300",83521
"36119006200",2
"36061021703",559
"36047073800",12
"36059406002",2
"36059407502",1
"36047032300",199
"36081047900",171
"36081084000",21
"36081028300",530
"36081076902",87
"36061010602",32308
"36005026300",49
"36119001502",2
"36005006000",22
"36005042000",11
"36005020200",17
"36047019500",1370
"36047015200",5
"36061024700",979
"36047056000",5
"36081015802",27
"36071011602",1
"36047099400",1
"36119005500",11
"36081071304",121
"36047030400",5
"36047013000",70
"36047121400",3
"36047006200",39
"36061017000",7567
"36005014300",14
"36047043000",9
"36047089600",1
"36047088800",14
"36081036800",1
"36047087401",23
"36047022000",13
"36081156700",21
"36081012100",640
"36047021600",3
"36081023200",29
"36103110902",1
"36005008500",25
"36061019400",3387
"36081044601",7
"36061006900",33316
"36081051100",87
"36047101600",6
"36081099100",3
"36059518501",6
"36005050400",23
"36081062500",5
"36047102800",11
"36081025900",745
"36081071303",386
"36081028200",5
"36005008700",7
"36047078400",7
"36081092500",11
"36005022300",24
"36081049700",6
"36061023000",1157
"36061001001",926
"36119002000",3
"36047028900",344
"36059410300",6
"36061008800",87584
"36061015300",84341
"36047030800",8
"36061005800",124397
"36047020100",941
"36047013200",9
"36047076800",19
"36047003100",1977
"36047005400",14
"36047039400",10
"36059411400",2
"36047039300",943
"36061028700",440
"36047051002",100
"36047082200",77
"36061007800",67790
"36087013003",1
"36081059200",3
"36085022300",1
"36005006200",8
"36005038301",7
"36081004001",11
"36081063301",3
"36081065900",6
"36081079701",19
"36005036800",9
"36119012802",1
"36081066900",3
"36119004400",3
"36061002800",14663
"36081005900",2029
"36081126700",47
"36081020200",353
"36047118400",18
"36059301700",2
"36059301900",3
"36047042600",6
"36007012600",1
"36047050700",343
"36085011201",2
"36085025100",3
"36005017702",10
"36081037300",151
"36061002100",70555
"36047055800",5
"36047152200",253
"36059518600",2
"36005004400",35
"36047004300",5438
"36047036400",12
"36005027700",13
"36059301500",1
"36047037401",15
"36081118700",2
"36047054600",9
"36047032600",6
"36081012400",17
"36061022700",787
"36047082600",33
"36081015200",31
"36061003700",95706
"36059416702",1
"36047014100",849
"36059518204",3
"36081040700",45
"36047098200",5
"36085000600",5
"36119004900",1
"36005028900",102
"36061018200",4770
"36047050500",626
"36047048500",2142
"36061021600",4976
"36005034000",6
"36061015400",56571
"36047073400",5
"36103122300",2
"36047057300",519
"36047043400",5
"36081086400",148
"36081004200",7
"36047040000",6
"36047040600",2
"36061002400",411
"36005006900",58
"36047043300",92
"36081043400",2
"36047116200",1
"36047036900",66
"36061025100",2740
"36047015400",7
"36081065501",32
"36005039901",28
"36081008800",42
"36047041600",4
"36047018700",861
"36047034700",21
"36081067900",74
"36005040800",2
"36059416802",3
"36005030900",22
"36085017700",7
"36085029104",3
"36061011202",87027
"36047093400",1
"36005040304",14
"36119008500",8
"36047046202",31
"36047033300",20
"36047079000",111
"36005006100",101
"36005037600",1
"36071014501",2
"36081037500",123
"36047058400",10
"36047081600",21
"36047116000",3
"36119006300",8
"36081050600",4
"36061012600",82184
"36047052500",2504
"36047010000",10
"36047073600",27
"36059408800",3
"36119009100",3
"36059407101",1
"36087011000",1
"36005013100",7
"36047030600",1
"36061024500",2322
"36047059300",225
"36103158705",1
"36005035600",4
"36061011203",73317
"36081122701",20
"36047000900",6976
"36081022900",327
"36081027700",192
"36047051900",11615
"36047053100",160
"36081100802",2
"36119002101",1
"36047058900",324
"36081051200",5
"36081006900",1805
"36047089200",21
"36005006800",1
"36047050600",148
"36087010101",2
"36081046300",23
"36047034300",55
"36047018800",7
"36005028700",24
"36005034300",9
"36119002202",16
"36047067400",9
"36081016100",440
"36081054500",24
"36047001300",5990
"36061022200",4216
"36081129103",19
"36005043400",2
"36047072600",3
"36081094700",4
"36059410600",4
"36047027200",2
"36059522000",1
"36081033402",5
"36059301800",22
"36005007500",36
"36103124300",1
"36059301101",4
"36047074800",2
"36081019000",1
"36005015500",9
"36047112600",16
"36059517000",2
"36005012500",12
"36081065400",11
"36047044700",744
"36081001400",12
"36081086300",5
"36047032900",71
"36047048600",116
"36081015900",588
"36081035300",225
"36061003300",104384
"36005036400",6
"36119003600",1
"36047046201",17
"36047057100",1520
"36081012200",19
"36081026901",328
"36081018101",2816
"36087011102",1
"36081003800",8
"36081055700",48
"36005004001",7
"36005039100",13
"36081062200",9
"36059304203",1
"36005033201",16
"36081070700",10
"36081074700",13
"36047112400",1
"36081000800",3
"36005009300",122
"36061015601",16062
"36047014900",456
"36081026300",776
"36081124700",6
"36005026701",12
"36119008301",1
"36081047300",867
"36047073200",5
"36061016200",2141
"36005042800",1
"36047020600",9
"36081044302",45
"36047017800",9
"36119005300",5
"36119009300",13
"36059303201",3
"36005042901",1
"36047035400",13
"36047044500",177
"36059521301",2
"36047026700",246
"36059302000",3
"36047046400",6
"36047050900",228
"36081062600",1
"36081072100",26
"36119002405",2
"36047033900",115
"36061001402",12920
"36081059900",13
"36087011200",2
"36005006300",1129
"36081000400",8
"36119006000",7
"36005008900",22
"36081028900",772
"36081063700",47
"36081059500",59
"36103123500",4
"36047024000",2
"36005026602",10
"36047005201",2
"36061008602",7393
"36059300900",21
"36059302700",2
"36061002602",13534
"36005003300",16
"36061020000",2825
"36047089000",17
"36081120700",3
"36081062700",4
"36043011502",2
"36005042300",8
"36005019500",214
"36081026200",3
"36047022200",17
"36081041300",14
"36047095000",5
"36047009200",8
"36081097203",1
"36061009700",25428
"36059412500",1
"36047081800",30
"36059411000",16
"36047120000",27
"36081079702",15
"36059990302",1
"36047051300",6197
"36119000802",1
"36047038700",110
"36047020700",502
"36047085000",8
"36047053900",38
"36081096400",2
"36119002900",1
"36059303600",2
"36005035900",11
"36081061302",4
"36119000900",7
"36085018901",4
"36047037700",60
"36081033900",322
"36103122404",1
"36005040400",2
"36047015100",594
"36081074900",4
"36047055200",17
"36047113000",13
"36005033400",83
"36047058600",4
"36103111202",3
"36005014702",11
"36047054200",36
"36047119800",87
"36061012400",85628
"36081084602",196
"36047117000",16
"36081027300",120
"36047025300",313
"36061018800",5791
"36047067600",9
"36081033700",398
"36005028400",21
"36061007100",77835
"36047027300",143
"36047044400",16
"36047075600",3
"36085013400",1
"36119008000",1
"36033951100",1
"36061023200",1021
"36081002500",1866
"36059518000",1
"36047010400",8
"36119008404",3
"36059413100",2
"36047102000",1
"36081148300",3
"36085007400",3
"36047021200",16
"36081058100",12
"36005025700",20
"36005031900",2
"36047074400",1
"36047123700",782
"36081018401",3
"36005018102",43
"36103169701",1
"36005042500",24
"36119000201",2
"36059405000",2
"36081018800",162
"36081013600",19
"36059404300",19
"36061017800",2520
"36047051700",4983
"36061016600",8860
"36047038100",82
"36081017800",23
"36081018600",167
"36047036200",18
"36081047100",94
"36061017700",31162
"36005029302",42
"36005023000",6
"36047016600",4
"36081006202",27
"36103158609",2
"36087010902",1
"36047036501",17
"36047099200",2
"36005046201",40
"36119002404",3
"36119003000",2
"36119002104",3
"36081055100",33
"36103122706",1
"36061013300",78803
"36061017900",39046
"36005040302",5
"36081099705",6
"36047039500",240
"36081070300",93
"36059302800",1
"36081018502",126
"36059990301",3
"36119981000",1
"36061009200",231876
"36005028800",11
"36059413300",1
"36059406701",2
"36103122901",1
"36081004002",14
"36081074300",47
"36047112800",9
"36005022800",7
"36005011502",22
"36061020901",2393
"36047034900",68
"36047075400",1
"36047032800",5
"36047061002",9
"36081014500",117
"36047047600",7
"36081036600",2
"36061016001",48302
"36005003500",21
"36047119000",21
"36047050202",76
"36059517705",8
"36005013800",9
"36047045800",20
"36047080200",64
"36081133900",6
"36047006300",359
"36059415802",1
"36087011301",2
"36005022102",30
"36081007700",1703
"36081040100",52
"36047023100",420
"36061010900",94807
"36047076600",20
"36081107202",18
"36105951600",2
"36081093800",1
"36047007500",3650
"36047095400",4
"36047013400",45
"36081125700",22
"36047041200",3
"36047043600",16
"36047014200",34
"36081048200",2
"36059416300",22
"36081068300",690
"36061022102",777
"36061016002",11745
"36047077000",39
"36081011100",97
"36005038600",5
"36059406802",1
"36047013700",2201
"36071014400",2
"36081134100",30
"36081083700",37
"36047012600",37
"36047091800",11
"36081067100",12
"36081001000",3
"36081086100",5
"36039080900",3
"36005017300",49
"36059406400",20
"36081002200",32
"36047083200",3
"36047035700",23
"36047087800",19
"36005045600",3
"36047069800",6
"36081034700",511
"36081027000",2
"36081099801",1
"36081018900",201
"36047077200",55
"36005028100",8
"36059416000",1
"36081059300",33
"36059304001",2
"36119004800",5
"36047051601",32
"36059517701",2
"36059519300",2
"36047027600",12
"36119000202",12
"36047025500",212
"36047028300",118
"36005019300",36
"36059411700",2
"36081014000",21
"36005041900",19
"36081023500",621
"36081028500",360
"36059412000",2
"36005020502",9
"36005021602",48
"36047115200",6
"36081116300",26
"36119005800",1
"36047016300",1303
"36119002103",8
"36047119200",11
"36061001501",28644
"36047048000",17
"36081083800",12
"36047060600",13
"36061000500",130
"36047094600",8
"36047098600",1
"36047116400",7
"36081045600",25
"36119002106",3
"36047092200",8
"36005039902",17
"36047113200",4
"36061014402",32750
"36047058000",7
"36047022900",770
"36061022302",1845
"36081145900",2
"36005012300",15
"36081022002",69
"36103111300",1
"36081011900",363
"36005024600",4
"36047023200",4
"36005024700",5
"36085016901",3
"36081030902",598
"36047054900",7834
"36081136700",9
"36047057200",4
"36047003300",4787
"36047055500",7222
"36081017100",2222
"36081019400",273
"36061016900",47613
"36047042700",916
"36061005600",117214
"36119009000",12
"36047045300",1321
"36061027500",104
"36059408400",1
"36061025900",800
"36047037500",155
"36005023600",8
"36061003400",58112
"36005020400",10
"36047118201",2
"36047111600",4
"36061005501",34367
"36061023700",1796
"36047058200",38
"36047012200",28
"36047006400",44
"36059520502",1
"36059406300",3
"36059415101",2
"36059407801",1
"36047007800",44
"36047036502",11
"36059410700",4
"36005004800",9
"36047015000",3
"36047117601",4
"36047038300",79
"36005031000",11
"36085027301",2
"36005028300",52
"36047050803",163
"36103110300",1
"36047088400",8
"36047086800",9
"36081058900",23
"36047055700",9357
"36061009500",92474
"36081036100",106
"36085023100",4
"36005006500",191
"36047043800",16
"36103122603",1
"36119014908",1
"36059411200",4
"36047049300",2170
"36059415000",1
"36047040400",6
"36005040501",1
"36081086900",1744
"36047103400",9
"36081020500",179
"36047096800",9
"36081013700",738
"36061024301",102
"36081117500",3
"36047072000",3
"36081138502",38
"36047067000",10
"36047078000",5
"36047010200",7
"36081094500",18
"36005041100",15
"36047000700",4144
"36061020800",1494
"36081027200",5
"36061000700",66172
"36047013600",35
"36103123301",3
"36047006600",47
"36047012902",3200
"36047016500",339
"36119011101",10
"36059406600",6
"36061009000",83495
"36047037100",42
"36081084500",4
"36071010801",4
"36005031800",3
"36005040100",24
"36047115000",6
"36059404400",7
"36081023600",55
"36061004300",77481
"36081145101",1
"36081038301",42
"36047069601",3
"36061022600",1463
"36081077908",9
"36081061602",6
"36085006700",1
"36061018300",42011
"36081033401",10
"36047039600",4
"36085018902",1
"36005021501",26
"36047030300",52
"36103123402",1
"36081061301",64
"36081079900",62
"36059519702",8
"36081048100",113
"36005021302",14
"36081093402",1
"36059517801",3
"36061013900",85346
"36081155101",3
"36061005000",98157
"36081029100",630
"36047047000",18
"36047016900",273
"36087011303",1
"36103112206",25
"36081129104",18
"36061004700",59961
"36047041800",9
"36047019400",10
"36061015602",6579
"36047115800",2
"36081009700",320
"36047013100",3003
"36061028500",108
"36061007200",132594
"36059521000",1
"36119012102",1
"36119001302",2
"36061004100",59915
"36059405302",6
"36061004000",90281
"36081062300",2
"36081116700",2
"36081011200",3
"36081026700",1149
"36081035700",1877
"36005017701",20
"36047034200",3
"36061016500",60066
"36047091600",9
"36103135002",1
"36059300100",8
"36047049900",656
"36119010300",4
"36061007000",77599
"36047021000",8
"36061016400",8458
"36061017401",2647
"36005000200",7
"36119012000",1
"36085014604",2
"36081122702",18
"36059303301",1
"36061021303",893
