"geoid","total"
"36081100802",4
"36047058900",510
"36081051200",9
"36081006900",2943
"36047089200",50
"36005006800",122
"36047050600",178
"36081046300",324
"36047034300",202
"36047018800",5
"36005028700",245
"36005034300",13
"36047067400",11
"36119002202",1
"36081016100",1080
"36081054500",35
"36047001300",2437
"36061022200",13361
"36081129103",2
"36005043400",23
"36047072600",17
"36081094700",11
"36047027200",4
"36081033402",13
"36059301800",5
"36005007500",403
"36047074800",10
"36081019000",10
"36005015500",382
"36047112600",34
"36005012500",220
"36081065400",4
"36047044700",856
"36081001400",61
"36081086300",32
"36047032900",169
"36047048600",94
"36081015900",872
"36081035300",475
"36061003300",2
"36005036400",77
"36119003600",7
"36047046201",6
"36047057100",1301
"36081012200",117
"36081026901",5158
"36081018101",1339
"36081003800",9
"36081055700",38
"36005004001",64
"36005039100",437
"36081062200",7
"36059304203",2
"36005033201",128
"36047023400",6
"36081070700",51
"36081074700",37
"36047112400",9
"36081000800",6
"36005009300",241
"36061015601",910
"36047014900",808
"36081026300",4015
"36081124700",37
"36005026701",522
"36119008301",1
"36081047300",4399
"36047073200",7
"36061016200",4280
"36005042800",5
"36047020600",6
"36081044302",510
"36047017800",9
"36119005300",1
"36005042901",46
"36047035400",19
"36047044500",209
"36047026700",465
"36047046400",6
"36047050900",248
"36081072100",74
"36119002405",2
"36047033900",287
"36061001402",4
"36081059900",11
"36081050800",2
"36005006300",8013
"36081000400",20
"36119006000",9
"36005008900",428
"36081028900",8003
"36081063700",101
"36081059500",62
"36047024000",1
"36005026602",88
"36047005201",10
"36061008602",1
"36059300900",12
"36059302700",3
"36005003300",120
"36061020000",8507
"36047089000",48
"36081120700",7
"36081062700",8
"36005042300",237
"36005019500",2680
"36081026200",18
"36047022200",11
"36081041300",173
"36047095000",24
"36047009200",25
"36047081800",95
"36059411000",2
"36047120000",12
"36081079702",44
"36047051300",4849
"36119000802",2
"36047038700",233
"36047020700",755
"36047085000",5
"36047053900",59
"36119002900",2
"36059303600",1
"36005035900",153
"36119000900",3
"36081061302",4
"36047037700",202
"36081033900",621
"36005040400",12
"36047015100",1126
"36081074900",33
"36047055200",68
"36047113000",15
"36005033400",546
"36047058600",5
"36005014702",344
"36047054200",21
"36047119800",142
"36061012400",5
"36047040700",2
"36081084602",14
"36047117000",31
"36081027300",2957
"36047025300",549
"36061018800",5257
"36047067600",30
"36081033700",890
"36005028400",312
"36119001000",3
"36047027300",640
"36047044400",4
"36047075600",4
"36061023200",4851
"36081002500",1075
"36047010400",6
"36119008404",1
"36081148300",1
"36047021200",10
"36081058100",18
"36005025700",279
"36005031900",9
"36047074400",3
"36047123700",966
"36081018401",5
"36005018102",840
"36005042500",481
"36119000201",6
"36059405000",3
"36081018800",6
"36081013600",146
"36059404300",1
"36061017800",4315
"36047051700",8017
"36061016600",2677
"36047038100",392
"36081017800",8
"36081018600",3
"36047036200",18
"36081047100",595
"36005029302",45
"36061017700",2
"36005023000",189
"36047016600",2
"36081006202",28
"36103158609",1
"36047036501",54
"36081053601",4
"36047099200",3
"36005046201",387
"36119002404",12
"36119003000",3
"36119002104",1
"36081055100",53
"36061017900",4
"36081052800",2
"36005040302",355
"36081099705",2
"36047039500",270
"36081070300",141
"36059302800",1
"36081018502",225
"36061009200",5
"36005028800",71
"36081004002",44
"36081074300",291
"36047112800",21
"36005022800",59
"36005011502",225
"36061020901",7325
"36047032800",148
"36047034900",203
"36047075400",7
"36047061002",5
"36081014500",128
"36081036600",13
"36047047600",8
"36061016001",2003
"36005003500",185
"36047119000",19
"36059415402",1
"36047050202",56
"36059517705",1
"36005013800",6
"36047045800",12
"36047080200",143
"36119002800",2
"36081133900",10
"36047006300",258
"36081109900",4
"36005022102",581
"36081040100",1329
"36081007700",1063
"36047023100",695
"36061010900",2
"36047076600",22
"36081107202",2
"36081093800",1
"36047007500",3591
"36047095400",14
"36081125700",55
"36047013400",35
"36085000900",1
"36047041200",8
"36081061800",4
"36047043600",15
"36047014200",26
"36081048200",16
"36081068300",13574
"36061022102",1920
"36061016002",7245
"36047077000",76
"36081011100",141
"36005038600",97
"36059406802",1
"36047013700",2299
"36081134100",11
"36081083700",53
"36047012600",24
"36081067100",32
"36081001000",21
"36047091800",25
"36081092200",2
"36081086100",79
"36005017300",772
"36059406400",2
"36081002200",54
"36047083200",17
"36047035700",54
"36047087800",48
"36119008403",3
"36005045600",3
"36047069800",35
"36081034700",462
"36081027000",11
"36081099801",6
"36081018900",176
"36005028100",58
"36047077200",39
"36081059300",50
"36047051601",61
"36059519300",3
"36119000202",1
"36047025500",339
"36005019300",402
"36047028300",201
"36059411700",3
"36005041900",751
"36081014000",224
"36081023500",1081
"36081028500",2668
"36005020502",124
"36005021602",1221
"36047115200",18
"36081116300",34
"36119005800",3
"36047016300",1160
"36047119200",23
"36061001501",39
"36047048000",14
"36047060600",2634
"36081083800",13
"36047094600",10
"36047098600",3
"36047116400",4
"36081045600",3
"36119002106",2
"36005039902",913
"36047092200",11
"36047113200",7
"36061014402",2
"36047058000",10
"36047022900",936
"36061022302",1107
"36081145900",10
"36005012300",215
"36081022002",129
"36081011900",693
"36005024600",24
"36047023200",7
"36005024700",58
"36085016901",1
"36081030902",740
"36047054900",10424
"36081136700",3
"36047057200",30
"36047003300",5375
"36047055500",9266
"36081017100",2957
"36081019400",22
"36047042700",761
"36061016900",4
"36061005600",4
"36119009000",1
"36047045300",1140
"36061027500",120
"36061025900",2502
"36047037500",402
"36005023600",219
"36005020400",103
"36061003400",3
"36047118201",5
"36047111600",15
"36061023700",3070
"36047058200",10
"36047006400",43
"36047012200",29
"36047007800",37
"36047036502",17
"36005004800",391
"36047015000",1
"36005013200",40
"36047117601",4
"36047038300",214
"36119000500",2
"36005031000",37
"36005028300",1046
"36047050803",205
"36047088400",31
"36047086800",26
"36081058900",25
"36081111300",3
"36047055700",15739
"36061009500",1
"36081036100",176
"36005006500",3827
"36047043800",8
"36059411200",4
"36047049300",1398
"36119015000",1
"36047040400",1
"36005040501",89
"36081086900",300
"36047103400",11
"36081020500",54
"36081051600",2
"36047096800",31
"36085015603",1
"36081013700",563
"36061024301",547
"36081117500",9
"36047072000",7
"36081138502",3
"36047067000",18
"36047078000",10
"36047010200",19
"36081094500",56
"36005041100",586
"36047000700",2625
"36047098400",2
"36061020800",3114
"36081027200",15
"36081040200",3
"36061000700",1
"36047013600",16
"36047006600",39
"36047012902",2571
"36047016500",629
"36061009000",1
"36047037100",216
"36081084500",11
"36005040100",1270
"36005031800",3
"36047115000",17
"36059404400",1
"36081023600",94
"36061004300",4
"36081052000",1
"36081145101",3
"36081038301",232
"36047069601",10
"36061022600",3470
"36081077908",58
"36081061602",2
"36061018300",11
"36047039600",8
"36081033401",5
"36005021501",640
"36047030300",68
"36081061301",75
"36081079900",552
"36081048100",565
"36005021302",434
"36081093402",3
"36081155101",4
"36061013900",2
"36061005000",1
"36081029100",1511
"36047016900",402
"36103112206",2
"36081129104",2
"36047041800",13
"36061004700",4
"36047019400",9
"36061015602",3370
"36047115800",9
"36081009700",245
"36047013100",2740
"36061028500",1159
"36061007200",1
"36119003300",1
"36061004100",6
"36081142900",7
"36061004000",4
"36081062300",4
"36081116700",12
"36081011200",3
"36081026700",17542
"36081035700",300
"36005017701",340
"36047034200",97
"36061016500",8
"36047091600",59
"36059300100",3
"36047049900",568
"36061007000",1
"36047021000",1
"36061016400",4107
"36085030301",4
"36061017401",3240
"36005000200",26
"36119012000",3
"36081122702",147
"36061021303",1769
