"geoid","total"
"36081026901",4946
"36081018101",1417
"36081003800",8
"36081055700",29
"36005004001",47
"36005039100",278
"36081062200",2
"36005033201",92
"36047023400",4
"36081070700",41
"36081074700",27
"36047112400",10
"36081000800",6
"36005009300",181
"36061015601",1110
"36047014900",1254
"36081026300",4299
"36081124700",40
"36005026701",348
"36081047300",5329
"36047073200",4
"36061016200",4063
"36005042800",1
"36047020600",1
"36081044302",525
"36047017800",7
"36119009300",5
"36005042901",34
"36047035400",28
"36047044500",285
"36047026700",615
"36059302000",3
"36047046400",7
"36047050900",292
"36081072100",47
"36119002405",7
"36047033900",377
"36061001402",2
"36081059900",18
"36081050800",4
"36005006300",7762
"36081000400",12
"36119006000",3
"36005008900",306
"36081028900",8503
"36081063700",105
"36081059500",67
"36047024000",3
"36005026602",74
"36047005201",3
"36061008602",2
"36059300900",10
"36059302700",6
"36081060600",2
"36005003300",84
"36061020000",7632
"36047089000",60
"36081120700",2
"36081062700",6
"36005042300",156
"36005019500",2109
"36081026200",5
"36047022200",18
"36081041300",142
"36047095000",27
"36047009200",21
"36081097203",5
"36047081800",70
"36059411000",6
"36047120000",18
"36081079702",45
"36047051300",6127
"36047038700",230
"36047020700",1107
"36047085000",7
"36047053900",108
"36081096400",1
"36119002900",2
"36059303600",4
"36005035900",97
"36081061302",4
"36119000900",2
"36047037700",157
"36081033900",643
"36005040400",4
"36047015100",1826
"36081074900",18
"36047055200",59
"36047113000",8
"36005033400",438
"36005014702",163
"36047054200",23
"36059409600",1
"36047119800",118
"36061012400",1
"36047040700",1
"36081084602",22
"36047117000",20
"36081027300",2663
"36047025300",727
"36061018800",5367
"36047067600",20
"36081033700",872
"36005028400",280
"36119001000",2
"36047027300",868
"36047044400",8
"36047075600",5
"36085013400",1
"36061023200",4961
"36081002500",1046
"36059518000",1
"36047010400",9
"36047102000",3
"36085007400",1
"36081148300",4
"36047021200",9
"36081058100",14
"36005025700",199
"36005031900",6
"36047074400",2
"36047123700",1244
"36081018401",8
"36005042500",330
"36005018102",545
"36119000201",6
"36059405000",1
"36081018800",8
"36081013600",196
"36059404300",3
"36061017800",4857
"36047051700",9540
"36061016600",2857
"36047038100",388
"36081017800",10
"36081018600",5
"36047036200",37
"36081047100",685
"36005029302",51
"36061017700",1
"36005023000",139
"36047016600",3
"36081006202",28
"36047036501",79
"36047099200",9
"36085024700",4
"36005046201",329
"36119002404",16
"36119003000",5
"36081055100",59
"36081052800",1
"36103122403",1
"36005040302",180
"36081099705",10
"36047039500",326
"36081070300",169
"36059302800",3
"36081018502",217
"36119981000",1
"36005028800",81
"36059413300",1
"36081004002",47
"36081074300",331
"36047112800",78
"36005022800",38
"36005011502",129
"36061020901",6971
"36047034900",229
"36047032800",252
"36047075400",3
"36047061002",1
"36081014500",177
"36081036600",9
"36047047600",10
"36061016001",2221
"36005003500",161
"36047119000",13
"36047050202",120
"36005013800",7
"36047045800",6
"36047080200",204
"36119002800",1
"36081133900",15
"36047006300",362
"36081109900",2
"36087011301",1
"36005022102",383
"36081040100",1211
"36081007700",1150
"36047023100",1049
"36059414400",1
"36047076600",28
"36081107202",5
"36081093800",4
"36047007500",4276
"36047095400",20
"36081125700",67
"36047013400",40
"36047041200",10
"36081061800",1
"36047043600",6
"36047014200",21
"36081048200",8
"36081068300",12526
"36061022102",2223
"36061016002",7043
"36047077000",83
"36081011100",143
"36005038600",46
"36059406802",1
"36047013700",2854
"36081134100",11
"36081083700",71
"36081053200",3
"36047012600",29
"36047091800",21
"36081067100",16
"36081001000",15
"36081092200",1
"36081086100",70
"36005017300",506
"36059406400",1
"36081002200",69
"36047083200",12
"36047035700",74
"36047087800",42
"36005045600",1
"36047069800",26
"36081034700",546
"36081027000",8
"36081018900",183
"36047077200",42
"36005028100",43
"36081059300",39
"36119004800",2
"36047051601",85
"36047027600",2
"36119000202",1
"36047025500",372
"36047028300",214
"36005019300",291
"36081014000",351
"36005041900",663
"36085027706",1
"36081023500",1115
"36081028500",2564
"36005020502",94
"36005021602",960
"36047115200",13
"36081116300",58
"36119005800",2
"36047016300",1399
"36047119200",32
"36061001501",41
"36047048000",19
"36047060600",1881
"36081083800",13
"36047094600",26
"36061000500",2
"36047098600",3
"36047116400",9
"36081045600",7
"36005039902",500
"36047092200",31
"36047113200",13
"36061014402",1
"36047058000",11
"36047022900",1344
"36061022302",1077
"36081145900",9
"36005012300",169
"36081022002",156
"36081011900",809
"36005024600",12
"36047023200",2
"36005024700",48
"36085016901",1
"36081030902",958
"36047054900",12470
"36081136700",8
"36047057200",16
"36047003300",6614
"36047055500",11076
"36081017100",2972
"36081019400",23
"36047042700",867
"36119009000",1
"36047045300",1701
"36061027500",128
"36059408400",1
"36061025900",2624
"36047037500",305
"36005023600",160
"36005020400",87
"36047118201",6
"36081051000",3
"36047111600",12
"36061023700",2963
"36047058200",14
"36047012200",48
"36047006400",24
"36047007800",46
"36047036502",36
"36059410700",1
"36005004800",216
"36047015000",1
"36047117601",8
"36005013200",28
"36047038300",242
"36119000500",5
"36005031000",37
"36085027301",2
"36005028300",925
"36047050803",272
"36047088400",59
"36047086800",44
"36081058900",29
"36047055700",17898
"36061009500",1
"36081036100",198
"36085023100",15
"36005006500",2883
"36047043800",8
"36119014908",2
"36047049300",1778
"36059415000",1
"36047040400",7
"36005040501",44
"36081086900",282
"36047103400",9
"36081020500",67
"36047096800",20
"36081013700",650
"36061024301",449
"36081117500",13
"36047072000",16
"36081138502",1
"36047067000",21
"36047078000",20
"36047010200",13
"36081094500",63
"36005041100",369
"36047000700",3358
"36047098400",2
"36061020800",3347
"36081027200",22
"36081040200",1
"36047013600",30
"36119014811",1
"36047006600",53
"36047012902",2719
"36047016500",894
"36119011101",3
"36059406600",2
"36047037100",212
"36081084500",14
"36005040100",739
"36005031800",1
"36047115000",3
"36081023600",126
"36061004300",2
"36081145101",5
"36081038301",227
"36047069601",9
"36061022600",3585
"36081077908",41
"36081061602",10
"36085006700",1
"36061018300",5
"36081033401",6
"36047039600",6
"36085018902",1
"36005021501",460
"36047030300",80
"36081061301",89
"36081079900",508
"36081048100",669
"36005021302",329
"36081093402",2
"36081155101",1
"36061005000",1
"36081029100",1663
"36047016900",617
"36047047000",1
"36103112206",1
"36081129104",8
"36047041800",15
"36061004700",3
"36047019400",16
"36061015602",3216
"36047115800",12
"36081009700",331
"36047013100",3278
"36061028500",1230
"36119001302",2
"36119003300",3
"36061004100",3
"36081142900",4
"36059405302",1
"36081062300",3
"36081116700",7
"36081011200",6
"36081026700",16640
"36081035700",288
"36005017701",240
"36047034200",230
"36047091600",50
"36047049900",599
"36047021000",6
"36061016400",4136
"36085030301",16
"36061017401",3385
"36005000200",11
"36081122702",148
"36059303301",1
"36061021303",1725
