external_id,date,videos,view_count
UCDwujczvdxbbVHg-V4-kC-A,2011-08-1,5,7.00E+05
UCDwujczvdxbbVHg-V4-kC-A,2011-09-1,12,3900000
UCDwujczvdxbbVHg-V4-kC-A,2011-10-1,7,590000
UCDwujczvdxbbVHg-V4-kC-A,2011-11-1,16,1500000
UCDwujczvdxbbVHg-V4-kC-A,2011-12-1,8,620000
UCDwujczvdxbbVHg-V4-kC-A,2012-01-1,8,5100000
UCDwujczvdxbbVHg-V4-kC-A,2012-02-1,6,310000
UCDwujczvdxbbVHg-V4-kC-A,2012-03-1,6,1800000
UCDwujczvdxbbVHg-V4-kC-A,2012-04-1,6,5.00E+05
UCDwujczvdxbbVHg-V4-kC-A,2012-05-1,7,2900000
UCDwujczvdxbbVHg-V4-kC-A,2012-06-1,3,240000
UCDwujczvdxbbVHg-V4-kC-A,2012-07-1,17,2900000
UCDwujczvdxbbVHg-V4-kC-A,2012-08-1,9,3600000
UCDwujczvdxbbVHg-V4-kC-A,2012-09-1,13,3500000
UCDwujczvdxbbVHg-V4-kC-A,2012-10-1,7,1700000
UCDwujczvdxbbVHg-V4-kC-A,2012-11-1,9,1200000
UCDwujczvdxbbVHg-V4-kC-A,2012-12-1,7,2300000
UCDwujczvdxbbVHg-V4-kC-A,2013-01-1,4,360000
UCDwujczvdxbbVHg-V4-kC-A,2013-02-1,5,410000
UCDwujczvdxbbVHg-V4-kC-A,2013-03-1,7,690000
UCDwujczvdxbbVHg-V4-kC-A,2013-04-1,15,2300000
UCDwujczvdxbbVHg-V4-kC-A,2013-05-1,12,2.00E+06
UCDwujczvdxbbVHg-V4-kC-A,2013-06-1,19,2600000
UCDwujczvdxbbVHg-V4-kC-A,2013-07-1,15,3.00E+06
UCDwujczvdxbbVHg-V4-kC-A,2013-08-1,20,4400000
UCDwujczvdxbbVHg-V4-kC-A,2013-09-1,30,2.50E+07
UCDwujczvdxbbVHg-V4-kC-A,2013-10-1,30,1.20E+07
UCDwujczvdxbbVHg-V4-kC-A,2013-11-1,24,1.80E+07
UCDwujczvdxbbVHg-V4-kC-A,2013-12-1,29,2.00E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-01-1,28,2.70E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-02-1,33,1.80E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-03-1,28,2.40E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-04-1,30,1.40E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-05-1,21,2.50E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-06-1,25,1.10E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-07-1,23,1.20E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-08-1,22,1.30E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-09-1,25,1.20E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-10-1,22,1.20E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-11-1,31,2.10E+07
UCDwujczvdxbbVHg-V4-kC-A,2014-12-1,26,1.40E+07
UCDwujczvdxbbVHg-V4-kC-A,2015-01-1,27,1.20E+07
UCDwujczvdxbbVHg-V4-kC-A,2015-02-1,24,1.10E+07
UCDwujczvdxbbVHg-V4-kC-A,2015-03-1,30,1.50E+07
UCDwujczvdxbbVHg-V4-kC-A,2015-04-1,23,8500000
UCxVbAgOxi2HtYFmptzvILrA,2009-02-1,7,1400000
UCxVbAgOxi2HtYFmptzvILrA,2009-03-1,2,2100000
UCxVbAgOxi2HtYFmptzvILrA,2009-04-1,20,2400000
UCxVbAgOxi2HtYFmptzvILrA,2009-05-1,1,4000
UCxVbAgOxi2HtYFmptzvILrA,2009-06-1,1,35000
UCxVbAgOxi2HtYFmptzvILrA,2009-07-1,6,2100000
UCxVbAgOxi2HtYFmptzvILrA,2009-08-1,1,10000
UCxVbAgOxi2HtYFmptzvILrA,2009-10-1,3,130000
UCxVbAgOxi2HtYFmptzvILrA,2009-11-1,1,27000
UCxVbAgOxi2HtYFmptzvILrA,2009-12-1,1,20000
UCxVbAgOxi2HtYFmptzvILrA,2010-01-1,13,1500000
UCxVbAgOxi2HtYFmptzvILrA,2010-02-1,10,3500000
UCxVbAgOxi2HtYFmptzvILrA,2010-03-1,16,3.00E+06
UCxVbAgOxi2HtYFmptzvILrA,2010-04-1,7,1300000
UCxVbAgOxi2HtYFmptzvILrA,2010-05-1,57,1.60E+07
UCxVbAgOxi2HtYFmptzvILrA,2010-06-1,3,12000
UCxVbAgOxi2HtYFmptzvILrA,2010-07-1,56,5.00E+06
UCxVbAgOxi2HtYFmptzvILrA,2010-08-1,6,530000
UCxVbAgOxi2HtYFmptzvILrA,2010-09-1,36,1.20E+07
UCxVbAgOxi2HtYFmptzvILrA,2010-10-1,25,9600000
UCxVbAgOxi2HtYFmptzvILrA,2010-11-1,121,3.60E+07
UCxVbAgOxi2HtYFmptzvILrA,2010-12-1,54,2.40E+07
UCxVbAgOxi2HtYFmptzvILrA,2011-01-1,11,480000
UCxVbAgOxi2HtYFmptzvILrA,2011-02-1,7,86000
UCxVbAgOxi2HtYFmptzvILrA,2011-03-1,20,2200000
UCxVbAgOxi2HtYFmptzvILrA,2011-04-1,150,5100000
UCxVbAgOxi2HtYFmptzvILrA,2011-05-1,39,2600000
UCxVbAgOxi2HtYFmptzvILrA,2011-06-1,21,1200000
UCxVbAgOxi2HtYFmptzvILrA,2011-07-1,43,2300000
UCxVbAgOxi2HtYFmptzvILrA,2011-08-1,76,6900000
UCxVbAgOxi2HtYFmptzvILrA,2011-09-1,73,3100000
UCxVbAgOxi2HtYFmptzvILrA,2011-10-1,38,470000
UCxVbAgOxi2HtYFmptzvILrA,2011-11-1,21,1.00E+06
UCxVbAgOxi2HtYFmptzvILrA,2011-12-1,37,2300000
UCxVbAgOxi2HtYFmptzvILrA,2012-01-1,12,1600000
UCxVbAgOxi2HtYFmptzvILrA,2012-02-1,23,3700000
UCxVbAgOxi2HtYFmptzvILrA,2012-03-1,33,3500000
UCxVbAgOxi2HtYFmptzvILrA,2012-04-1,13,3900000
UCxVbAgOxi2HtYFmptzvILrA,2012-05-1,22,3600000
UCxVbAgOxi2HtYFmptzvILrA,2012-06-1,2,35000
UCxVbAgOxi2HtYFmptzvILrA,2012-07-1,10,880000
UCxVbAgOxi2HtYFmptzvILrA,2012-08-1,18,160000
UCxVbAgOxi2HtYFmptzvILrA,2012-09-1,4,14000
UCxVbAgOxi2HtYFmptzvILrA,2012-10-1,1,3000
UCxVbAgOxi2HtYFmptzvILrA,2012-11-1,2,55000
UCxVbAgOxi2HtYFmptzvILrA,2012-12-1,2,180000
UCxVbAgOxi2HtYFmptzvILrA,2013-01-1,22,1200000
UCxVbAgOxi2HtYFmptzvILrA,2013-02-1,17,1100000
UCxVbAgOxi2HtYFmptzvILrA,2013-03-1,24,2400000
UCxVbAgOxi2HtYFmptzvILrA,2013-04-1,197,3100000
UCxVbAgOxi2HtYFmptzvILrA,2013-05-1,38,1.90E+07
UCxVbAgOxi2HtYFmptzvILrA,2013-06-1,10,5900000
UCxVbAgOxi2HtYFmptzvILrA,2013-07-1,9,1.10E+07
UCxVbAgOxi2HtYFmptzvILrA,2013-08-1,15,1.00E+07
UCxVbAgOxi2HtYFmptzvILrA,2013-09-1,15,9800000
UCxVbAgOxi2HtYFmptzvILrA,2013-10-1,3,87000
UCxVbAgOxi2HtYFmptzvILrA,2013-11-1,8,4500000
UCxVbAgOxi2HtYFmptzvILrA,2013-12-1,27,1.30E+07
UCxVbAgOxi2HtYFmptzvILrA,2014-01-1,4,7600000
UCxVbAgOxi2HtYFmptzvILrA,2014-02-1,1,620000
UCxVbAgOxi2HtYFmptzvILrA,2014-03-1,13,1.10E+07
UCxVbAgOxi2HtYFmptzvILrA,2014-04-1,16,1.50E+07
UCxVbAgOxi2HtYFmptzvILrA,2014-05-1,8,8500000
UCxVbAgOxi2HtYFmptzvILrA,2014-06-1,36,1.40E+07
UCxVbAgOxi2HtYFmptzvILrA,2014-07-1,47,2.60E+07
UCxVbAgOxi2HtYFmptzvILrA,2014-08-1,177,2.80E+07
UCxVbAgOxi2HtYFmptzvILrA,2014-09-1,77,1.50E+07
UCxVbAgOxi2HtYFmptzvILrA,2014-10-1,63,2.70E+07
UCxVbAgOxi2HtYFmptzvILrA,2014-11-1,59,1.70E+07
UCxVbAgOxi2HtYFmptzvILrA,2014-12-1,46,1.30E+07
UCxVbAgOxi2HtYFmptzvILrA,2015-01-1,52,1.50E+07
UCxVbAgOxi2HtYFmptzvILrA,2015-02-1,49,1.10E+07
UCxVbAgOxi2HtYFmptzvILrA,2015-03-1,60,8.00E+06
UCxVbAgOxi2HtYFmptzvILrA,2015-04-1,54,7500000
UCH-_hzb2ILSCo9ftVSnrCIQ,2008-07-1,3,1100000
UCH-_hzb2ILSCo9ftVSnrCIQ,2008-08-1,4,770000
UCH-_hzb2ILSCo9ftVSnrCIQ,2008-09-1,1,83000
UCH-_hzb2ILSCo9ftVSnrCIQ,2008-10-1,2,220000
UCH-_hzb2ILSCo9ftVSnrCIQ,2008-11-1,1,160000
UCH-_hzb2ILSCo9ftVSnrCIQ,2008-12-1,1,130000
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-01-1,4,710000
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-02-1,3,4.00E+05
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-03-1,3,450000
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-04-1,3,250000
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-06-1,3,210000
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-07-1,3,510000
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-08-1,5,320000
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-09-1,2,230000
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-10-1,3,750000
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-11-1,2,8.00E+05
UCH-_hzb2ILSCo9ftVSnrCIQ,2009-12-1,1,130000
UCH-_hzb2ILSCo9ftVSnrCIQ,2010-01-1,6,590000
UCH-_hzb2ILSCo9ftVSnrCIQ,2010-03-1,4,510000
UCH-_hzb2ILSCo9ftVSnrCIQ,2010-07-1,70,3.00E+06
UCH-_hzb2ILSCo9ftVSnrCIQ,2010-08-1,52,1500000
UCH-_hzb2ILSCo9ftVSnrCIQ,2010-09-1,96,5400000
UCH-_hzb2ILSCo9ftVSnrCIQ,2010-10-1,113,9700000
UCH-_hzb2ILSCo9ftVSnrCIQ,2010-11-1,113,1.10E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2010-12-1,89,1.10E+08
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-01-1,46,1.10E+08
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-02-1,34,4.80E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-03-1,53,6.50E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-04-1,47,6.30E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-05-1,57,5.50E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-06-1,57,6.40E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-07-1,47,6.40E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-08-1,57,9.50E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-09-1,67,9.10E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-10-1,69,6.90E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-11-1,59,8.00E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2011-12-1,72,6.60E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-01-1,52,5.50E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-02-1,51,7.60E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-03-1,53,5.00E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-04-1,48,7.30E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-05-1,51,7.40E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-06-1,53,8.30E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-07-1,45,9.20E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-08-1,47,1.20E+08
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-09-1,50,7.60E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-10-1,48,7.20E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-11-1,44,7.00E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2012-12-1,58,8.00E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-01-1,51,5.40E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-02-1,41,5.30E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-03-1,45,5.80E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-04-1,41,5.90E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-05-1,42,5.30E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-06-1,41,6.10E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-07-1,43,3.90E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-08-1,43,4.20E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-09-1,48,3.40E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-10-1,40,6.00E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-11-1,43,4.10E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2013-12-1,61,5.70E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-01-1,52,3.20E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-02-1,40,3.60E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-03-1,52,5.00E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-04-1,54,3.50E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-05-1,50,4.10E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-06-1,57,4.20E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-07-1,56,5.80E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-08-1,58,3.60E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-09-1,54,3.30E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-10-1,58,2.90E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-11-1,60,2.80E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2014-12-1,55,2.70E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2015-01-1,43,1.80E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2015-02-1,29,1.90E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2015-03-1,32,1.50E+07
UCH-_hzb2ILSCo9ftVSnrCIQ,2015-04-1,30,1.30E+07
UCbTLwN10NoCU4WDzLf1JMOA,2008-03-1,5,170000
UCbTLwN10NoCU4WDzLf1JMOA,2008-04-1,5,980000
UCbTLwN10NoCU4WDzLf1JMOA,2008-11-1,9,1.40E+07
UCbTLwN10NoCU4WDzLf1JMOA,2008-12-1,23,1.30E+07
UCbTLwN10NoCU4WDzLf1JMOA,2009-01-1,154,2.10E+07
UCbTLwN10NoCU4WDzLf1JMOA,2009-02-1,139,1.90E+07
UCbTLwN10NoCU4WDzLf1JMOA,2009-03-1,7,3100000
UCbTLwN10NoCU4WDzLf1JMOA,2009-04-1,221,1.80E+08
UCbTLwN10NoCU4WDzLf1JMOA,2009-05-1,33,7200000
UCbTLwN10NoCU4WDzLf1JMOA,2009-06-1,33,1.40E+07
UCbTLwN10NoCU4WDzLf1JMOA,2009-07-1,18,9300000
UCbTLwN10NoCU4WDzLf1JMOA,2009-08-1,8,1.80E+07
UCbTLwN10NoCU4WDzLf1JMOA,2009-09-1,15,5100000
UCbTLwN10NoCU4WDzLf1JMOA,2009-10-1,5,550000
UCbTLwN10NoCU4WDzLf1JMOA,2009-11-1,9,2500000
UCbTLwN10NoCU4WDzLf1JMOA,2009-12-1,38,2500000
UCbTLwN10NoCU4WDzLf1JMOA,2010-01-1,21,380000
UCbTLwN10NoCU4WDzLf1JMOA,2010-02-1,2,11000
UCbTLwN10NoCU4WDzLf1JMOA,2010-03-1,49,1.80E+07
UCbTLwN10NoCU4WDzLf1JMOA,2010-04-1,17,3300000
UCbTLwN10NoCU4WDzLf1JMOA,2010-05-1,21,680000
UCbTLwN10NoCU4WDzLf1JMOA,2010-07-1,23,1500000
UCbTLwN10NoCU4WDzLf1JMOA,2010-08-1,29,5.00E+05
UCbTLwN10NoCU4WDzLf1JMOA,2010-10-1,14,2600000
UCbTLwN10NoCU4WDzLf1JMOA,2010-11-1,31,7100000
UCbTLwN10NoCU4WDzLf1JMOA,2010-12-1,15,610000
UCbTLwN10NoCU4WDzLf1JMOA,2011-02-1,14,2400000
UCbTLwN10NoCU4WDzLf1JMOA,2011-04-1,1,12000
UCbTLwN10NoCU4WDzLf1JMOA,2011-05-1,3,760000
UCbTLwN10NoCU4WDzLf1JMOA,2011-06-1,27,4.00E+07
UCbTLwN10NoCU4WDzLf1JMOA,2011-07-1,54,4.60E+07
UCbTLwN10NoCU4WDzLf1JMOA,2011-08-1,77,2.00E+07
UCbTLwN10NoCU4WDzLf1JMOA,2011-09-1,26,1200000
UCbTLwN10NoCU4WDzLf1JMOA,2011-10-1,2,3400000
UCbTLwN10NoCU4WDzLf1JMOA,2011-11-1,78,2.80E+07
UCbTLwN10NoCU4WDzLf1JMOA,2011-12-1,24,2300000
UCbTLwN10NoCU4WDzLf1JMOA,2012-01-1,80,8.70E+07
UCbTLwN10NoCU4WDzLf1JMOA,2012-02-1,49,2.90E+07
UCbTLwN10NoCU4WDzLf1JMOA,2012-03-1,55,3400000
UCbTLwN10NoCU4WDzLf1JMOA,2012-04-1,44,1.80E+07
UCbTLwN10NoCU4WDzLf1JMOA,2012-05-1,77,1.80E+07
UCbTLwN10NoCU4WDzLf1JMOA,2012-06-1,49,2.00E+07
UCbTLwN10NoCU4WDzLf1JMOA,2012-07-1,49,4.40E+07
UCbTLwN10NoCU4WDzLf1JMOA,2012-08-1,53,1.50E+07
UCbTLwN10NoCU4WDzLf1JMOA,2012-09-1,31,3.20E+07
UCbTLwN10NoCU4WDzLf1JMOA,2012-10-1,68,5.90E+07
UCbTLwN10NoCU4WDzLf1JMOA,2012-11-1,55,3.30E+07
UCbTLwN10NoCU4WDzLf1JMOA,2012-12-1,39,1.50E+07
UCbTLwN10NoCU4WDzLf1JMOA,2013-01-1,65,5.90E+07
UCbTLwN10NoCU4WDzLf1JMOA,2013-02-1,72,3500000
UCbTLwN10NoCU4WDzLf1JMOA,2013-03-1,74,5300000
UCbTLwN10NoCU4WDzLf1JMOA,2013-04-1,87,5900000
UCbTLwN10NoCU4WDzLf1JMOA,2013-05-1,118,5800000
UCbTLwN10NoCU4WDzLf1JMOA,2013-06-1,83,2300000
UCbTLwN10NoCU4WDzLf1JMOA,2013-07-1,24,1.10E+07
UCbTLwN10NoCU4WDzLf1JMOA,2013-08-1,78,1.90E+07
UCbTLwN10NoCU4WDzLf1JMOA,2013-09-1,31,2.10E+07
UCbTLwN10NoCU4WDzLf1JMOA,2013-10-1,39,2.50E+07
UCbTLwN10NoCU4WDzLf1JMOA,2013-11-1,17,2.70E+07
UCbTLwN10NoCU4WDzLf1JMOA,2013-12-1,33,3.30E+07
UCbTLwN10NoCU4WDzLf1JMOA,2014-01-1,33,1.00E+08
UCbTLwN10NoCU4WDzLf1JMOA,2014-02-1,39,6700000
UCbTLwN10NoCU4WDzLf1JMOA,2014-03-1,42,1.40E+07
UCbTLwN10NoCU4WDzLf1JMOA,2014-04-1,40,2300000
UCbTLwN10NoCU4WDzLf1JMOA,2014-05-1,36,7500000
UCbTLwN10NoCU4WDzLf1JMOA,2014-06-1,27,6100000
UCbTLwN10NoCU4WDzLf1JMOA,2014-07-1,14,7200000
UCbTLwN10NoCU4WDzLf1JMOA,2014-08-1,34,8300000
UCbTLwN10NoCU4WDzLf1JMOA,2014-09-1,65,1.30E+07
UCbTLwN10NoCU4WDzLf1JMOA,2014-10-1,45,1.50E+07
UCbTLwN10NoCU4WDzLf1JMOA,2014-11-1,56,8.00E+06
UCbTLwN10NoCU4WDzLf1JMOA,2014-12-1,19,1400000
UCbTLwN10NoCU4WDzLf1JMOA,2015-01-1,24,3800000
UCbTLwN10NoCU4WDzLf1JMOA,2015-02-1,31,1.20E+07
UCbTLwN10NoCU4WDzLf1JMOA,2015-03-1,37,4900000
UCbTLwN10NoCU4WDzLf1JMOA,2015-04-1,25,350000
UChlgI3UHCOnwUGzWzbJ3H5w,2013-07-1,5413,2800000
UChlgI3UHCOnwUGzWzbJ3H5w,2013-08-1,4816,1900000
UChlgI3UHCOnwUGzWzbJ3H5w,2013-09-1,4486,1600000
UChlgI3UHCOnwUGzWzbJ3H5w,2013-10-1,4908,2300000
UChlgI3UHCOnwUGzWzbJ3H5w,2013-11-1,5266,2800000
UChlgI3UHCOnwUGzWzbJ3H5w,2013-12-1,5818,6.00E+06
UChlgI3UHCOnwUGzWzbJ3H5w,2014-01-1,5960,3900000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-02-1,5086,2300000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-03-1,6012,2800000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-04-1,5539,4300000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-05-1,5702,1800000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-06-1,5414,1700000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-07-1,5751,2800000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-08-1,5814,3300000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-09-1,5546,5500000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-10-1,5792,3500000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-11-1,6001,2600000
UChlgI3UHCOnwUGzWzbJ3H5w,2014-12-1,6341,5.00E+06
UChlgI3UHCOnwUGzWzbJ3H5w,2015-01-1,6365,5500000
UChlgI3UHCOnwUGzWzbJ3H5w,2015-02-1,5593,3600000
UChlgI3UHCOnwUGzWzbJ3H5w,2015-03-1,6865,4400000
UChlgI3UHCOnwUGzWzbJ3H5w,2015-04-1,6014,2700000
UCBMvWaA97BAegvJ_Hz6Vwuw,2011-07-1,8,2.50E+07
UCBMvWaA97BAegvJ_Hz6Vwuw,2011-08-1,8,1.50E+07
UCBMvWaA97BAegvJ_Hz6Vwuw,2011-09-1,9,1.50E+07
UCBMvWaA97BAegvJ_Hz6Vwuw,2011-10-1,10,9500000
UCBMvWaA97BAegvJ_Hz6Vwuw,2011-11-1,8,5600000
UCBMvWaA97BAegvJ_Hz6Vwuw,2011-12-1,9,6300000
UCBMvWaA97BAegvJ_Hz6Vwuw,2012-01-1,5,4.40E+07
UCBMvWaA97BAegvJ_Hz6Vwuw,2012-02-1,5,4700000
UCBMvWaA97BAegvJ_Hz6Vwuw,2012-03-1,7,8300000
UCBMvWaA97BAegvJ_Hz6Vwuw,2012-04-1,5,3200000
UCBMvWaA97BAegvJ_Hz6Vwuw,2012-05-1,3,2300000
UCBMvWaA97BAegvJ_Hz6Vwuw,2012-06-1,4,3300000
UCBMvWaA97BAegvJ_Hz6Vwuw,2012-07-1,2,1300000
UCBMvWaA97BAegvJ_Hz6Vwuw,2012-12-1,1,2.10E+07
UCBMvWaA97BAegvJ_Hz6Vwuw,2013-01-1,1,720000
UCBMvWaA97BAegvJ_Hz6Vwuw,2013-02-1,6,3800000
UCBMvWaA97BAegvJ_Hz6Vwuw,2013-03-1,2,2700000
UCBMvWaA97BAegvJ_Hz6Vwuw,2013-06-1,6,4.00E+06
UCBMvWaA97BAegvJ_Hz6Vwuw,2013-07-1,8,1.20E+07
UCBMvWaA97BAegvJ_Hz6Vwuw,2013-08-1,5,2300000
UCBMvWaA97BAegvJ_Hz6Vwuw,2013-09-1,5,2300000
UCBMvWaA97BAegvJ_Hz6Vwuw,2013-10-1,3,1600000
UCBMvWaA97BAegvJ_Hz6Vwuw,2013-11-1,5,8800000
UCBMvWaA97BAegvJ_Hz6Vwuw,2013-12-1,6,3.00E+06
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-01-1,3,5500000
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-03-1,3,5400000
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-04-1,2,2600000
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-05-1,4,4200000
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-06-1,3,7100000
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-07-1,4,4.80E+07
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-08-1,2,2400000
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-09-1,4,4600000
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-10-1,12,1.80E+07
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-11-1,12,5900000
UCBMvWaA97BAegvJ_Hz6Vwuw,2014-12-1,14,1.10E+07
UCBMvWaA97BAegvJ_Hz6Vwuw,2015-01-1,3,5800000
UCBMvWaA97BAegvJ_Hz6Vwuw,2015-02-1,17,4100000
UCBMvWaA97BAegvJ_Hz6Vwuw,2015-03-1,15,4100000
UCBMvWaA97BAegvJ_Hz6Vwuw,2015-04-1,10,2.00E+06
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-02-1,44,6700000
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-03-1,91,1.20E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-04-1,124,2.80E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-05-1,96,1.00E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-06-1,73,7100000
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-07-1,69,2400000
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-08-1,73,5400000
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-09-1,123,1.10E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-10-1,89,6.00E+06
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-11-1,101,8400000
UCj4I9NfO3xIvl-Ym2Qzib1Q,2012-12-1,76,1.10E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-01-1,95,1.00E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-02-1,80,1.00E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-03-1,93,1.20E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-04-1,85,1.20E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-05-1,102,9100000
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-06-1,99,9400000
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-07-1,100,2.10E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-08-1,119,1.70E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-09-1,120,1.50E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-10-1,123,5600000
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-11-1,142,9400000
UCj4I9NfO3xIvl-Ym2Qzib1Q,2013-12-1,127,5400000
UCj4I9NfO3xIvl-Ym2Qzib1Q,2014-01-1,126,2.10E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2014-02-1,91,1.50E+07
UCj4I9NfO3xIvl-Ym2Qzib1Q,2014-03-1,91,2.60E+07
