year_month,external_id,subscriber_count
2014-09-1,UCwQSkyrft0ohf-ra21yIs9Q,1076400
2014-09-1,UCFns-k9UgOhVRnKHdynzU2A,1668200
2014-09-1,UC-L9KNntvOrGkFRmD9SE4fw,232600
2014-09-1,UCk_5HwLfgy-eALpm879J5Ag,4500
2014-09-1,UCbg1xn1JhBqKpL2M6xi5-0A,40100
2014-09-1,UCahpxixMCwoANAftn6IxkTg,536200
2014-09-1,UCozAuGJZ5MPoijz8IE_1Gtw,1036100
2014-09-1,UCeQEKFH31vvD-InkTGSvCrA,1668200
2014-09-1,UCpuCos88YFmYxjHamHhEJhA,635700
2014-09-1,UCe0WYC4JoWndJ48PK1xRuJA,400
2014-09-1,UCUR3HajOsZ-KycZn8HI2Nhg,10600
2014-09-1,UCPDobokK10J8jnDtGgdyDtg,98000
2014-09-1,UC7RCGWVd4j_WxIGalDkVi0w,42100
2014-09-1,UCgefQJC5UgbWJHDxBqB4qVg,6109500
2014-09-1,UCrYnLkVfvVf0Qy0YOUQdk2A,3200600
2014-09-1,UCqnbDFdCpuN8CMEg0VuEBqA,383000
2014-09-1,UCudKvbd6gvbm5UCYRk5tZKA,2153800
2014-09-1,UCTXeJ33DzXI2veQpKfrvaYw,99700
2014-09-1,UCu2Nnh9SBz5ax3NQFEnInyg,8800
2014-09-1,UC-5LNANFKTC1DOkuhbeq6OQ,74800
2014-09-1,UCZkcxFIsqW5htimoUQKA0iA,212600
2014-09-1,UCG4VTGNZWEvcRqGAIi3Aj_g,50600
2014-09-1,UCRVruzlQF5cqpw9jQgIgNdw,466500
2014-09-1,UCzlzGhKI5Y1LIeDJI53cWjQ,122500
2014-09-1,UCKwGZZMrhNYKzucCtTPY2Nw,183200
2014-09-1,UCrDkAvwZum-UTjHmzDI2iIw,7537000
2014-09-1,UCB7n_CJp_maWvHKVWPFGYcw,3300
2014-09-1,UC5PYHgAzJ1wLEidB58SK6Xw,2900
2014-09-1,UCoMdktPbSTixAyNGwb-UYkQ,51900
2014-09-1,UClrEYreVkBee7ZQYei_6Jqg,21600
2014-09-1,UCQsH5XtIc9hONE1BQjucM0g,294600
2014-09-1,UCBMxQPhfM6nkhQ8vPfQhkCg,395500
2014-09-1,UCg2BAc_LMbbw7pn0BFuKVtg,900
2014-09-1,UCo_IB5145EVNcf8hw1Kku7w,2694600
2014-09-1,UC1vdVJMlcL3Gkq3fKP7E0Bg,200
2014-09-1,UCgMPP6RRjktV7krOfyUewqw,585900
2014-09-1,UC10Tc1mzoPTibXDyVXFf9fw,272300
2014-09-1,UC5x9HgKtKJKW61AF531hUoA,155100
2014-09-1,UCiBr0bK06imaMbLc8sAEz0A,1479700
2014-09-1,UC7HJ3_GvkRWqd8IXPKj1cFA,1300
2014-09-1,UCaO16EyoX6_064H0txQ0vZQ,105900
2014-09-1,UCQgcmn4OVaKczXEo45iT_fA,89200
2014-09-1,UCpbG0QvrvdpBAegtY_ebeEw,167200
2014-09-1,UCYwrS5QvBY_JbSdbINLey6Q,408200
2014-09-1,UC70Dib4MvFfT1tU6MqeyHpQ,830500
2014-09-1,UCpE6gpKewomi17XDyPfpFjA,184400
2014-09-1,UC22zQ9nBEk6KOjUWqR5XXZg,127600
2014-09-1,UCBTy8j2cPy6zw68godcE7MQ,112900
2014-09-1,UCUaHJ0fTA-1theR8A8Polmw,126300
2014-09-1,UCXLw_h6bFfPOKbDJXDUjA-Q,581100
2014-09-1,UCZYTClx2T1of7BRZ86-8fow,1965200
2014-09-1,UCxvxIxnS9cjPyeebbiOd4lg,36300
2014-09-1,UCI3ESb2GoE1w5MIKosbmutQ,66600
2014-09-1,UCw5pE2GElcHeErKVyF76jjg,27900
2014-09-1,UCWy8jDk2k93E0c6iGdMnt_A,615300
2014-09-1,UCJZ94qp4dtCw0Q5UQqAkg7w,6100
2014-09-1,UCSK1_qvsEuTNZnvLQvNRLGQ,58300
2014-09-1,UCc2_j9TZ1UU9nCedF3UsuFQ,6300
2014-09-1,UCTxW7HKOZB4rnPOmBNY7dmw,1674200
2014-09-1,UCtEt-shvshHduBTAZju3kOQ,738800
2014-09-1,UCAuUUnT6oDeKwE6v1NGQxug,2737200
2014-09-1,UCf8w5m0YsRa8MHQ5bwSGmbw,215200
2014-09-1,UCvwgF_0NOZe2vN4Q3g1bY-A,985400
2014-09-1,UCpZ5qUqpW4hW4zdfuBxMSJA,1054000
2014-09-1,UC21yq4sq8uxTcfgIxxyE9VQ,1882000
2014-09-1,UCyP1SvkDY0EaCjDAJnNMLBw,604700
2014-09-1,UC6UL29enLNe4mqwTfAyeNuw,358600
2014-09-1,UC4LHNX8d8RqnDX0OezgmCTg,5140100
2014-09-1,UCpb_iJuhFe8V6rQdbNqfAlQ,991700
2014-09-1,UCiWLfSweyRNmLpgEHekhoAg,1591000
2014-09-1,UCNqbJ7zpxAxC2BxPx-xmx6g,226100
2014-09-1,UCME81PohuzT1JMCsEtvsD2w,184100
2014-09-1,UC4GtJWgv_PLBiWFihNGbF0g,975700
2014-09-1,UCuGPetPDhu7H4C_idZ5qu7A,30800
2014-09-1,UCJrXOOtvmGn4CF7aYaJwuHA,65800
2014-09-1,UCWJ2lWNubArHWmf3FIHbfcQ,5814300
2014-09-1,UCHvoq_rGmOKJKGId1nD1V4Q,700
2014-09-1,UCq-ob73jZBpfgKkd1Pn_H4A,2100
2014-09-1,UCQMFJQrFdtsYuJvCRQj1zDA,21600
2014-09-1,UCfm4y4rHF5HGrSr-qbvOwOg,3823500
2014-09-1,UCj4I9NfO3xIvl-Ym2Qzib1Q,689100
2014-09-1,UCSrZ3UV4jOidv8ppoVuvW9Q,104700
2014-09-1,UCzuvRWjh7k1SZm1RvqvIx4w,167100
2014-09-1,UCPgLNge0xqQHWM5B5EFH9Cg,94400
2014-09-1,UC-Vn_yBa4VUfX56pq_px2vw,11400
2014-09-1,UCUFNaNGi3lnBPq4gtdfJCAA,48900
2014-09-1,UCbEsrYwtICShIo_VPoBCQGw,19300
2014-09-1,UCHAx8o0jj-8L_sqR5QM1Cwg,1400000
2014-09-1,UC_2irx_BQR7RsBKmUV9fePQ,134600
2014-09-1,UCiDJtJKMICpb9B1qf7qjEOA,643500
2014-09-1,UCi7GJNg51C3jgmYTUwqoUXA,1950900
2014-09-1,UCstqC9y3oqzpNCTkh-_Ut8g,74300
2014-09-1,UCAUTncHmFWaaNo91xg4As3g,956800
2014-09-1,UCt4t-jeY85JegMlZ-E5UWtA,212500
2014-09-1,UCUKi4zY5ETSqrKAjTBgjM-g,2318900
2014-09-1,UCpGdL9Sn3Q5YWUH2DVUW1Ug,1749700
2014-09-1,UCXGgrKt94gR6lmN4aN3mYTg,610500
2014-09-1,UCzH3iADRIq1IJlIXjfNgTpA,7852700
2014-09-1,UCjxq9YFOGXx_wPr5Z8jidEA,192400
2014-09-1,UCZf__ehlCEBPop-_sldpBUQ,1688100
2014-09-1,UCq3zaHCaZtb3TtNwwz0PK2w,2011600
2014-09-1,UCGcheBSVngQt09ubb0BZyJw,200600
2014-09-1,UCoB7kvXc3E3pt6tDL2fLb4Q,4400
2014-09-1,UChApbc4FLJC3DJLLryGgCSQ,945500
2014-09-1,UCWcrr8Q9INGNp-PTCLTzc8Q,2655000
2014-09-1,UCXN6dUO4RBUs2FAK1e9Qq7A,0
2014-09-1,UC5Y35HzjHnxi2Dk8Xk8Cllw,987400
2014-09-1,UCgc00bfF_PvO_2AvqJZHXFg,6168900
2014-09-1,UCyQobySFx_h9oFwsBV0KGdg,138000
2014-09-1,UCH4KR4_UxYIfQDTHaPeMWtg,263300
2014-09-1,UCdgDIIKpFlpHB1L0LZnh5EQ,829000
2014-09-1,UCoookXUzPciGrEZEXmh4Jjg,1034600
2014-09-1,UCeC_8IujSypd1ZK_Rm1Yt8w,5300
2014-09-1,UCrjlKkKTAyNn6gekRM3p0Aw,303000
2014-09-1,UClR4-wFdn2IHqlYaEpsKIpg,6600
2014-09-1,UCCJvN30up_Sunwgvprt-M_w,46600
2014-09-1,UCR8Qn9s6He1Qtph73fiDmWQ,20300
2014-09-1,UCPde4guD9yFBRzkxk2PatoA,32200
2014-09-1,UCmxXNp3EErSfvSXti76x3hA,8200
2014-09-1,UCo83OnV1SoOZHPQd1UNMx-g,83700
2014-09-1,UC6rCV44AjHlcyuuQ1Jxf3TQ,3500
2014-09-1,UCsQnAt5I56M-qx4OgCoVmeA,307300
2014-09-1,UCVp3nfGRxmMadNDuVbJSk8A,1574500
2014-09-1,UCPDis9pjXuqyI7RYLJ-TTSA,5590000
2014-09-1,UCzw-C7fNfs018R1FzIKnlaA,3122400
2014-09-1,UC-Qq6lh7rkV1KqV9WjmRNgQ,22300
2014-09-1,UCTZYP-LKaYLz1IiUPq6eFlg,1900
2014-09-1,UC1ieoHqKW-yYgDhLHIcx28w,8005600
2014-09-1,UCV6ZlWpVitOcQvaL_RFgu5w,390000
2014-09-1,UCYEN_02bh7qwK3buMSpws7g,2300
2014-09-1,UC4fmBMzf7iWyFx7ysCCLqDA,29900
2014-09-1,UCvqs9r3h9dh87lRHSatDpNg,52700
2014-09-1,UCC83eap-hc6uFQHRJ2F2LNg,1877900
2014-09-1,UCUjlPym2cxucUVPdE8kYOOg,265700
2014-09-1,UCJAbkIY17zAmCTNQHH0bQoQ,680800
2014-09-1,UCCj956IF62FbT7Gouszaj9w,2209200
2014-09-1,UCORIeT1hk6tYBuntEXsguLg,641200
2014-09-1,UCF3K1Jf8hjFW8qliei8fQ3A,36800
2014-09-1,UCHIwQiZhIn6fm5b_IilqBbQ,187000
2014-09-1,UCJkWoS4RsldA1coEIot5yDA,929400
2014-09-1,UCsooa4yRKGN_zEE8iknghZA,877100
2014-09-1,UCPrbArysdf6neOcQPaxzxFg,63700
2014-09-1,UC6QWhGQqf0YDYdRb0n6ojWw,725200
2014-09-1,UCpfAIVLEdyTp-HoALoz-gRw,9100
2014-09-1,UCQD_yZCS2BGO_BXtYrXFg1Q,34200
2014-09-1,UCtHimY-CLBNM_Rn79-T7ZQA,207500
2014-09-1,UCH7yn-yKKUkwbuWEmlwh57g,40500
2014-09-1,UCyeVfsThIHM_mEZq7YXIQSQ,1178300
2014-09-1,UCQeaXcwLUDeRoNVThZXLkmw,424400
2014-09-1,UCH-_hzb2ILSCo9ftVSnrCIQ,7200500
2014-09-1,UCOp8wkVqdrWbFYHjDv946QQ,465200
2014-09-1,UCNbngWUqL2eqRw12yAwcICg,1309300
2014-09-1,UCuCQXqQLAQuTObCGlTYDE3w,40300
2014-09-1,UCjTCFFq605uuq4YN4VmhkBA,439800
2014-09-1,UC0PXqiud6dbwOAk8RvslgpQ,580400
2014-09-1,UCRYASwREzEOEptJLi4AY6tw,140900
2014-09-1,UCNhxq7He5p-_FdBh0OaxcQg,1834500
2014-09-1,UCGuiLc4BvsEpq5CsbvlHpdg,25300
2014-09-1,UCz0Qnv6KczUe3NH1wnpmqhA,1594700
2014-09-1,UCi8e0iOVk1fEOogdfu4YgfA,5430600
2014-09-1,UCVEbcFWM43PS-d5vaSKUMng,2284300
2014-09-1,UCA0-tJIG3bDQKoU8nh79Vkw,19700
2014-09-1,UCkR0GY0ue02aMyM-oxwgg9g,754100
2014-09-1,UCFCtZJTuJhE18k8IXwmXTYQ,55600
2014-09-1,UCJpMgSf3OM3nJplxEnadV3w,26900
2014-09-1,UCs7on9W7SIbyO4f-Pb7lgbg,436200
2014-09-1,UCv-Or279OlKoOTvbUPkcWTg,288700
2014-09-1,UCSP83kLuC54Rz5EOr_a-Q1Q,20700
2014-09-1,UCrNFXmtWRFgbMHYJpjS3_0g,1040800
2014-09-1,UCVTyTA7-g9nopHeHbeuvpRA,139500
2014-09-1,UCR3asjvr_WAaxwJYEDV_Bfw,40300
2014-09-1,UClhH1jBUJDBsDMB7xe5D-mA,278000
2014-09-1,UC2-BeLxzUBSs0uSrmzWhJuQ,228900
2014-09-1,UCKjjmMqvuxNYw8c6knceexQ,770100
2014-09-1,UCcpgOnD67R6ILSIy5HBU9rw,40200
2014-09-1,UCLsooMJoIpl_7ux2jvdPB-Q,1218600
2014-09-1,UCl-HaapbCqGDw4SKfcSAqvw,9000
2014-09-1,UCR1c65UsjpaVgcLKa7eM1tg,242900
2014-09-1,UCL2BnoeVmDODuNEPuxobpug,252300
2014-09-1,UCJ2ZDzMRgSrxmwphstrm8Ww,4960100
2014-09-1,UCebJXxmGVwRuYJhyNPXj03w,2000
2014-09-1,UClpecjOSRWOaDw66E0DaC_A,200
2014-09-1,UC5nc_ZtjKW1htCVZVRxlQAQ,1562900
2014-09-1,UCfPhyExfcaqJBKc3HO3cNBw,522800
2014-09-1,UCMry5jwn3fSxXqnqUUIcR0Q,10900
2014-09-1,UC8pYaQzbBBXg9GIOHRvTmDQ,613700
2014-09-1,UCLVVBWrp9jw4-SYUoU42hcg,61700
2014-09-1,UC3KQ5GWANYF8lChqjZpXsQw,1177800
2014-09-1,UCyAN55vvo8odHHg7QY1pf5w,50400
2014-09-1,UCwDSBKWg7QBm4an4E9K5c6Q,20000
2014-09-1,UCohaDz3UXnkvnAj3QdPotlw,6600
2014-09-1,UCuaFvcY4MhZY3U43mMt1dYQ,334600
2014-09-1,UCQuSMKcwirmoLvzR4qlKjoQ,905600
2014-09-1,UCZq427EjGqUbV6pZIjEKkgg,73900
2014-09-1,UCazMm3tOCkYrIGE_17j0mVg,3588700
2014-09-1,UCg0ZYSzrWpf2WRVSfiN1bXQ,300
2014-09-1,UCj5i58mCkAREDqFWlhaQbOw,3686200
2014-09-1,UCMu5gPmKp5av0QCAajKTMhw,10965200
2014-09-1,UCRRIBjlxfrlEtETa0i893Jg,9900
2014-09-1,UCuj1Ms9_LCsQPSJ4p8nvOVA,4119500
2014-09-1,UCvMd32ON30vh2bd-_A5KA1A,48500
2014-09-1,UC4sV96Zpur2FwBcR4E-5e0A,38100
2014-09-1,UCM_zp2dVNflkGFWAFM_N7lg,23900
2014-09-1,UCUHW94eEFW7hkUMVaZz4eDg,2503700
2014-09-1,UC1T-ZwcYVQB6EpqOQD10tmw,440900
2014-09-1,UCuCLhzmx0AGnsViXF0Q44tg,706200
2014-09-1,UCUivAKzCJSsiauUah1Y7TLQ,140800
2014-09-1,UCDi5ZW8DgHYwIHwYl2LcPwg,260800
2014-09-1,UCwnro7pVC3fDjVavLT_LAjQ,1417100
2014-09-1,UC2GYlKSMFgAPqVZoFyw5Itg,5900
2014-09-1,UCoxGrAFk83Z0W_4GLp7Qjvg,222000
2014-09-1,UC3jpAnAQESbKVaLObz2aWCw,43600
2014-09-1,UC7Gf2tZ8coTX2ckTPgn62iQ,573900
2014-09-1,UC3AgxXIspxGB8Mb-6bO9YlA,111600
2014-09-1,UCm3C3OSgcyzaTBXrNRupB3Q,736200
2014-09-1,UCXuqSBlHAE6Xw-yeJA0Tunw,989800
2014-09-1,UCSehFH-n8YQFcnaZ92066Qw,5000
2014-09-1,UCojyGFb8W2xxSsJ5c_XburQ,14600
2014-09-1,UCstEtN0pgOmCf02EdXsGChw,1330400
2014-09-1,UC0C-w0YjGpqDXGB8IHb662A,3123200
2014-09-1,UC44eGZ76AJLHAxPaJ_MW2RA,160100
2014-09-1,UCIRgR4iANHI2taJdz8hjwLw,290100
2014-09-1,UCdufkvMrmyR1TMhDG8PhsJw,141900
2014-09-1,UCQMELFlXQL38KPm8kM-4Adg,1036500
2014-09-1,UCnOVVuoLJ_1YY8A0V802wHA,4374200
2014-09-1,UCoNoB5_bbbmvVrlOoePltSA,29900
2014-09-1,UC7BLRPxLTk6iCusz2BIusyQ,20000
2014-09-1,UCwTRjvjVge51X-ILJ4i22ew,84900
2014-09-1,UC8-Th83bH_thdKZDJCrn88g,4381000
2014-09-1,UC2g4fomHFcur19fmQnC4XCQ,2200
2014-09-1,UCbTVTephX30ZhQF5zwFppBg,919800
2014-09-1,UCK8sQmJBp8GCxrOtXWBpyEA,2847900
2014-09-1,UChLEhd2gouo1H-c9Zy9WGDA,42500
2014-09-1,UCgTpLnSqzJntGjHLfuE2WNA,19100
2014-09-1,UCrFjJZkKv-Zh8ZYaUnKKVSQ,2900
2014-09-1,UCRpjHHu8ivVWs73uxHlWwFA,560600
2014-09-1,UC-FQUIVQ-bZiefzBiQAa8Fw,1455600
2014-09-1,UC_Ds7nedV3NqYf0zhpYti4A,1070800
2014-09-1,UC3FBdA2krgGmdGdqxqDjElA,79200
2014-09-1,UC-5d-QB8E4X9YYtRvU0We8A,148100
2014-09-1,UCmk5QB4JE-RT3ig4kvtVYxg,595000
2014-09-1,UCBi2mrWuNuyYy4gbM6fU18Q,853400
2014-09-1,UCCsj3Uk-cuVQejdoX-Pc_Lg,3556800
2014-09-1,UCDsO-0Yo5zpJk575nKXgMVA,7037300
2014-09-1,UCH0i7KfVUWJTrrgwyIltJMA,3500
2014-09-1,UC4qk9TtGhBKCkoWz5qGJcGg,452900
2014-09-1,UCR0AnNR7sViH3TWMJl5jyxw,817500
2014-09-1,UCxNkdjiN-zutIFvyH5g-c3g,30900
2014-09-1,UCYFUs5ws1FqIEw9NoqfQQug,1800
2014-09-1,UCtKnY1vJ37v-KPgejc2kkBQ,104900
2014-09-1,UCx8LIRh6VuPamPrqYDNF2QQ,20200
2014-09-1,UCc-2P5tCezbxegb7gxp6EXg,157100
2014-09-1,UC1l7wYrva1qCH-wgqcHaaRg,6048100
2014-09-1,UCCTR5nIFvWBW9MeGEGPNG4g,1223000
2014-09-1,UCYnFCmOHHNrLYlb3lE-yYjw,65500
2014-09-1,UCRdD55JrlRDzHeec3bKrH4g,96300
2014-09-1,UC9gFih9rw0zNCK3ZtoKQQyA,14009700
2014-09-1,UCcG6zooS9BlSgiT0_ICuD0A,279600
2014-09-1,UCsLU6hQxEYuRSsJIBB-vsfg,3700
2014-09-1,UC1VOZroPEnEaDDEqnMtdgiw,17500
2014-09-1,UCh0wrs-8ywjgZO7flfSmlqg,494100
2014-09-1,UC7w8GnTF2Sp3wldDMtCCtVw,119500
2014-09-1,UC8vXGfLggx4CAFsr2i0IoRA,372600
2014-09-1,UCXa9irCtpM1t4l2cPuBKcQg,84500
2014-09-1,UCdPG86Ahrf9A8YzBnFDAaEg,92600
2014-09-1,UCF2oW5-MO8dB6ul9WH9xi0A,1044000
2014-09-1,UCBdHwFIE4AJWSa3Wxdu7bAQ,1233100
2014-09-1,UCvsR0XwKGGgu0CBSFnjsHLg,18600
2014-09-1,UC9diVCDUnRAB3buT1vLn4-w,1691600
2014-09-1,UC0v-tlzsn0QZwJnkiaUSJVQ,9928100
2014-09-1,UCaMaKqlQl3XrQNh5Fysf0rQ,30600
2014-09-1,UCeSKbGqOF0Rqka0XPgvMxfQ,50100
2014-09-1,UCa31yJCxmmRfTUIMYrUQ3ew,270300
2014-09-1,UCTZkycLVSYOvB7mhhhkRnuw,15100
2014-09-1,UCuYx81nzzz4OFQrhbKDzTng,6975000
2014-09-1,UCaDY8WjYWy36bnt0RVzSklw,752300
2014-09-1,UC32TdiIsh_5X8tKr_9rKQyA,230300
2014-09-1,UCY30JRSgfhYXA6i6xX1erWg,19031300
2014-09-1,UC_LKhBiSqiBLbFC3wFY2BRA,336200
2014-09-1,UCddiUEpeqJcYeBxX1IVBKvQ,364500
2014-09-1,UCU6Yy6QttlTcwf96aafYHkQ,18000
2014-09-1,UCzNWVDZQ55bjq8uILZ7_wyQ,560600
2014-09-1,UCVk90Gy_bAnKfyeyEbH3-nw,21200
2014-09-1,UCoXgtalJuJeGhphzD61Nmyw,129100
2014-09-1,UCMEiyV8N2J93GdPNltPYM6w,182800
2014-09-1,UCJ5v_MCY6GNUBTO8-D3XoAg,3966500
2014-09-1,UCok_yhjwg4WSx3s_2Yh8ZjQ,321600
2014-09-1,UCfiwzLy-8yKzIbsmZTzxDgw,632200
2014-09-1,UCPSGGjY1tWmMd8O2WiEjgYg,1136000
2014-09-1,UCWr4vlkj5xXQ4bSXNeTT2AA,98500
2014-09-1,UC_i8X3p8oZNaik8X513Zn1Q,852500
2014-09-1,UCWvdu_1P8FWLNx_QhGrwAyQ,6000
2014-09-1,UCWRV5AVOlKJR1Flvgt310Cw,5852800
2014-09-1,UCmqfX0S3x0I3uwLkPdpX03w,196400
2014-09-1,UCO2WJZKQoDW4Te6NHx4KfTg,106500
2014-09-1,UCFBjsYvwX7kWUjQoW7GcJ5A,640000
2014-09-1,UCV4xOVpbcV8SdueDCOxLXtQ,1054400
2014-09-1,UCe2YQ986DdKliHNvE8va4kQ,2141600
2014-09-1,UC-27_Szq7BtHDoC0R2U0zxA,5594800
2014-09-1,UCJY9FpmzuNm59D1RMuYcABg,218500
2014-09-1,UCOY3VWW4NGQAue_rqTBtdhA,571600
2014-09-1,UCuxp4oKCiK7XB9fS12C0TSQ,100
2014-09-1,UCh715KhLM7vbOwozSXLWI_w,2656800
2014-09-1,UCm_idleEc-Xc1gpU77ygTEA,7900
2014-09-1,UCfs7cAZPhEjjDUBFeYOELug,4400
2014-09-1,UCV1SycDpnU1A2dXqob6Aowg,202700
2014-09-1,UCbt3UL5blPuHbgnLZPZVamg,4800
2014-09-1,UC-2Y8dQb0S6DtpxNgAKoJKA,2679600
2014-09-1,UCVsTboAhpnuL6j-tDePvNwQ,928900
2014-09-1,UCRTOI5zhwFU-1eooSzgHAHw,1606400
2014-09-1,UCClNRixXlagwAd--5MwJKCw,3354300
2014-09-1,UCUgXK2UjZ8G_EM438aYkGrw,352600
2014-09-1,UCjc-swOwNYV8d8s_1y_j7zg,17700
2014-09-1,UCU3V6u-NFi4TshSXiaWxQbA,212000
2014-09-1,UCfwMtPbRx38cg7qoQJ0iUlQ,1539100
2014-09-1,UCK4K2-u8aXrVbyvmL7UZKGA,3200
2014-09-1,UC2rioA4YYH4kv2PQOXnpW7Q,3900
2014-09-1,UCQphRgAhj5UxktrQNP3WF5g,660700
2014-09-1,UC07CU4Lnj8U4IvhaDPdXgpw,37700
2014-09-1,UCvfjriBh19Ddej0thncagUA,223100
2014-09-1,UCbTLwN10NoCU4WDzLf1JMOA,2337800
2014-09-1,UC1fzsH0I-YbOwOJGHENaeQw,6200
2014-09-1,UCIWZ1_W5BqsvW9fm1cYFPpQ,463000
2014-09-1,UCE97AW7eR8VVbVPBy4cCLKg,150000
2014-09-1,UCRQebyNJm9YRyO5h0eWEVhw,534400
2014-09-1,UCSVSS5aSyHh7ChJlICx_Gkg,189300
2014-09-1,UCww2zZWg4Cf5xcRKG-ThmXQ,4992500
2014-09-1,UCJatXmy5PyaZ6gFs-NEAFWQ,1168100
2014-09-1,UCLvBQc5EMnZbfjrU4EFUxqw,3900
2014-09-1,UCawK_iO6A0kA9J-IGF56nGQ,17400
2014-09-1,UCRxDTCmIjgli-Xgh2KPE9dA,358600
2014-09-1,UCTDTSx8kbxGECZJxOa9mIKA,91800
2014-09-1,UC56gTxNs4f9xZ7Pa2i5xNzg,1031700
2014-09-1,UCGi_crMdUZnrcsvkCa8pt-g,2739900
2014-09-1,UChX2haJZZJOtIIrdqLPvQWA,532600
2014-09-1,UCymUPSH33VdwLa0vpY-18Dw,40500
2014-09-1,UCgJjd8J5moTQSwnCIx4WSIw,1150000
2014-09-1,UC8f7MkX4MFOOJ2SerXLInCA,1247800
2014-09-1,UC9QCCu-gIHaJq9XBTVY741g,10700
2014-09-1,UCpdK1NLHxEUGXc1gq2NxkTw,1554600
2014-09-1,UCVd8sHiijL9nO_57uJAUV6g,10900
2014-09-1,UCjx_CE53W9mPVO7_nVCTTkg,6300
2014-09-1,UCKlhpmbHGxBE6uw9B_uLeqQ,10608300
2014-09-1,UCiBCfXg5HoSxWQ9vMXUJbgg,173200
2014-09-1,UChm_03-6BrDwBi5cEizOwPA,2400
2014-09-1,UCZJ7m7EnCNodqnu5SAtg8eQ,19311800
2014-09-1,UCTv-XvfzLX3i4IGWAm4sbmA,369900
2014-09-1,UCsTcErHg8oDvUnTzoqsYeNw,1076800
2014-09-1,UCRO2HUx-NQ71VPsXlfomiMg,629000
2014-09-1,UCJHroOyfde4rZLTL2Zmk1UQ,180800
2014-09-1,UCyU0H_poeSOraMD2y9Vku6A,180900
2014-09-1,UCMZh9kMjQ6Yc_JuCNIp1UDw,28200
2014-09-1,UCTQ6d7W2JRulB1Pd-9wCsAw,361100
2014-09-1,UCkxctb0jr8vwa4Do6c6su0Q,2839300
2014-09-1,UCqdGW_m8Rim4FeMM29keDEg,2159900
2014-09-1,UCXoJ8kY9zpLBEz-8saaT3ew,224600
2014-09-1,UCqg2eLFNUu3QN3dttNeOWkw,1694700
2014-09-1,UCOvEMf00DnwdkpOCRWdc6uA,236100
2014-09-1,UCCY5J2rdhDZDEWL-wah6jOQ,24600
2014-09-1,UCzNAswnSN0rZy79clU-DRPg,2013000
2014-09-1,UCtr2VqYDR7mx0Q15jOfK1vg,651300
2014-09-1,UClu474HMt895mVxZdlIHXEA,815900
2014-09-1,UCKAqou7V9FAWXpZd9xtOg3Q,332400
2014-09-1,UCWXCrItCF6ZgXrdozUS-Idw,3415000
2014-09-1,UCxplsYwPGQVKyiopBAdCMYA,135600
2014-09-1,UCR1EMxu9anmg7DhJBxNUbsA,779500
2014-09-1,UCqjaTPCl-Ljsiz4kkiuo6RQ,500
2014-09-1,UCKHhA5hN2UohhFDfNXB_cvQ,2360800
2014-09-1,UCGv-qJBu7fJigxUy5zYD3Eg,203100
2014-09-1,UCFwzOXPZKE6aH3fAU0d2Cyg,321500
2014-09-1,UC4PooiX37Pld1T8J5SYT-SQ,3582300
2014-09-1,UC_TVqp_SyG6j5hG-xVRy95A,8580900
2014-09-1,UCERUmrDh9hmqEXBsnYFNTIA,614400
2014-09-1,UCnIQPPwWpO_EFEqLny6TFTw,212700
2014-09-1,UC_wIGmvdyAQLtl-U2nHV9rg,136800
2014-09-1,UCKezegV3t5njyVLoeLhYi0A,49900
2014-09-1,UC7YQL5pKCcaB3ZZ8lSibYmg,18600
2014-09-1,UCZWlSUNDvCCS1hBiXV0zKcA,55500
2014-09-1,UCuLUOxd7ezJ8c6NSLBNRRfg,71800
2014-09-1,UCeJT1E956KZACTb5sVe_lSQ,4800
2014-09-1,UCnrO0wqhKpMYUt_wSeaIasw,469500
2014-09-1,UC31klL7WSgkQyGClLp-iacQ,63200
2014-09-1,UC6zPzUJo8hu-5TzUk8IEC2Q,405700
2014-09-1,UCNpix5mmVuqhg94qxrsnPtw,2200
2014-09-1,UCBWaR6y4B2Ca8KXg-80suJA,18000
2014-09-1,UCMfZ_z0LUm805JOZLktl2QQ,157800
2014-09-1,UCPtLtJEoVSzd-zMlZaluxEA,1353300
2014-09-1,UC14nwA6euJoytshwDMJZajg,10300
2014-09-1,UCw_T-wN5D_NbfwFp4ztQvBA,1584000
2014-09-1,UC5xK2Xdrud3-KGjkS1Igumg,170100
2014-09-1,UCIHHYnpaqR8njCYf9fLEgLw,1120700
2014-09-1,UCC9h3H-sGrvqd2otknZntsQ,1134800
2014-09-1,UCe1T7EkHIHvOIWBG1Om8xHA,87600
2014-09-1,UCoT5KO-FWsYrgu6VW73v3jQ,395700
2014-09-1,UCHH9FQBvo3X4Vmf78c0OASw,9600
2014-09-1,UCg4nOl7_gtStrLwF0_xoV0A,625200
2014-09-1,UCRijo3ddMTht_IHyNSNXpNQ,3232000
2014-09-1,UCt7sv-NKh44rHAEb-qCCxvA,662400
2014-09-1,UC4vWADRIGxBekUhQanBdWDw,46900
2014-09-1,UCa6vGFO9ty8v5KZJXQxdhaw,4616500
2014-09-1,UCRc1QYRg0L0q53wMAvUMxyg,283000
2014-09-1,UCsRIHt5FkbGc6cQtCxt-ufA,132700
2014-09-1,UCtgpDqkeOToveUgh8igrvXQ,1216900
2014-09-1,UCeMsqI6jU9WE2ctsrbxbywQ,119200
2014-09-1,UCN5DIICIAeZFoyp2Kg8gkvA,386400
